Coords,Lat,Long,Seed,xxhashShuffleBreakThroughTech,SiteName,Locales,TerrainType,Topography,Rating,Altitude,Temperature,Difficulty,MetalsBars,ConcreteBars,WaterBars,DustDevilsBars,DustStormBars,MeteorBars,ColdWaveBars,Metals,Concrete,Water,DustDevils,DustStorm,Meteor,ColdWave,MapTemplateID
14S64E,14.0,64.0,-280243413790459483,-3866202724842337006,Terra Sabaea,22,109,Very Flat,40,1610,-15,205,2,1,3,2,1,2,1,73,36,134,85,36,108,36,BlankTerraceBig_05
14S65E,14.0,65.0,6116415965969666605,-4859100096476396660,Terra Sabaea,22,109,Very Flat,40,1725,-15,205,2,1,2,2,1,2,1,73,36,121,86,36,109,36,BlankBigHeartCMix_03
14S66E,14.0,66.0,981506411697803147,-631143049348291101,Terra Sabaea,22,109,Very Flat,0,2071,-15,205,2,1,2,2,1,2,1,73,36,115,89,36,109,36,BlankBig_04
14S67E,14.0,67.0,-5599936803484460685,3237645104994486072,Terra Sabaea,22,109,Very Flat,40,2648,-15,205,2,1,2,2,1,2,1,73,36,115,94,36,109,36,BlankBigTerraceCMix_08
14S68E,14.0,68.0,-2692385541067665351,-1370862521583486006,Terra Sabaea,22,109,Very Flat,40,1725,-15,205,2,1,2,2,1,2,1,73,36,115,86,36,109,36,BlankTerraceBig_05
14S69E,14.0,69.0,-6389732624619123697,-3026257426269110862,Terra Sabaea,22,109,Steep,120,2302,-15,205,2,1,2,2,1,2,1,79,36,115,91,36,109,36,BlankBigTerraceCMix_10
14S70E,14.0,70.0,7412586079854060902,8510329890804654235,Terra Sabaea,22,109,Very Flat,0,2302,-15,200,2,1,2,2,1,2,1,97,36,115,91,36,109,36,BlankBig_04
14S71E,14.0,71.0,-3867993414377788264,-2935253544460462762,Terra Sabaea,22,85,Very Flat,0,1610,-15,200,2,1,2,2,1,2,1,110,36,109,85,36,109,36,BlankBig_03
14S72E,14.0,72.0,-2893830061599719899,5932304920138203256,Terra Sabaea,22,73,Very Flat,40,1379,-15,200,2,1,2,2,1,2,1,110,36,109,83,36,109,36,BlankBigTerraceCMix_16
14S73E,14.0,73.0,85904695110435267,-5314539545578196542,Terra Sabaea,22,84,Very Flat,0,1148,-15,200,2,1,2,2,1,2,1,109,36,109,81,35,109,36,BlankBig_02
14S74E,14.0,74.0,-5182395068698887054,-4798480508062598457,Terra Sabaea,22,103,Very Flat,40,1148,-15,200,2,1,2,2,1,2,1,109,36,109,81,36,109,36,BlankBigHeartCMix_03
14S75E,14.0,75.0,4387247160704107395,-2028779625453580095,Terra Sabaea,22,108,Steep,120,1263,-15,200,2,1,2,2,1,2,1,109,36,108,82,36,109,36,BlankBigTerraceCMix_10
14S76E,14.0,76.0,-6052923156952028085,5854899757501651380,Terra Sabaea,22,109,Very Flat,40,-6,-15,200,2,1,2,2,1,2,1,109,36,109,71,24,109,36,BlankBigTerraceCMix_14
14S77E,14.0,77.0,-1368817160711117389,-1714373879093123718,Terra Sabaea,22,109,Very Flat,40,1494,-15,200,2,1,2,2,1,2,1,109,36,115,84,11,109,36,BlankTerraceBig_05
14S78E,14.0,78.0,7678105222716209045,-7296734192728035854,Terra Sabaea,22,109,Very Flat,40,1379,-15,195,2,1,3,2,1,2,1,109,36,146,83,0,109,36,BlankBigTerraceCMix_03
14S79E,14.0,79.0,-5435170711249874659,5791410576904383093,Terra Sabaea,22,121,Very Flat,40,1840,-12,195,2,1,3,2,1,2,1,109,36,152,87,0,109,29,BlankBigTerraceCMix_14
14S80E,14.0,80.0,-7402366444625192648,-2631185609434609557,Terra Sabaea,22,145,Very Flat,40,2533,-1,195,2,1,3,2,1,2,1,110,36,170,93,0,109,0,BlankTerraceBig_05
14S81E,14.0,81.0,4148389129550247421,-1847580843872649669,Terra Sabaea,22,146,Very Flat,40,3110,-1,200,2,1,3,2,1,2,1,109,36,181,98,6,109,0,BlankBigCliffsCMix_02
14S82E,14.0,82.0,-6231975267869695315,7940359549114256621,Terra Sabaea,22,146,Steep,120,2764,-1,195,2,1,3,2,1,2,1,108,36,189,95,30,109,0,BlankBigTerraceCMix_19
14S83E,14.0,83.0,-9121059184495815228,7074509097079068946,Terra Sabaea,22,145,Very Flat,40,3225,-1,200,2,1,4,2,1,2,1,109,36,212,99,36,109,0,BlankBigTerraceCMix_04
14S84E,14.0,84.0,-8522960923864559168,9017621665888537535,Terra Sabaea,22,147,Very Flat,0,2187,-1,195,2,1,4,2,1,2,1,109,36,212,90,36,109,0,BlankBig_02
14S85E,14.0,85.0,8992500094407738209,8954005619168816175,Terra Sabaea,22,146,Steep,120,3456,-1,200,2,1,4,2,1,2,1,108,36,212,101,36,109,0,BlankBigTerraceCMix_19
14S86E,14.0,86.0,1670870245670441622,-5255898491544309370,Terra Sabaea,22,146,Steep,120,3572,-1,200,2,1,4,2,1,2,1,109,36,212,102,36,109,0,BlankBigTerraceCMix_10
14S87E,14.0,87.0,1041456806444697679,6978672600173164802,,21,146,Steep,120,3456,-1,200,2,1,4,2,1,2,1,110,36,211,101,36,109,0,BlankBigTerraceCMix_20
14S88E,14.0,88.0,-126068959276325609,4478311797798596116,,1,146,Very Flat,40,3687,-1,200,2,1,4,2,1,2,1,109,36,194,103,36,109,0,BlankBigCliffsCMix_01
14S89E,14.0,89.0,-8169943769767947778,1002553712728978068,,0,146,Very Flat,40,2995,-1,200,2,1,3,2,1,2,1,109,36,189,97,36,109,0,BlankBigCliffsCMix_01
14S90E,14.0,90.0,-7811450352063404436,-6140823211273346828,,0,146,Very Flat,0,2648,-1,195,2,1,3,2,1,2,1,109,36,188,94,36,109,0,BlankBig_04
14S91E,14.0,91.0,-9179908845607396187,7822160087834544492,,0,146,Very Flat,40,2764,-1,195,2,1,3,2,1,2,1,109,36,188,95,36,109,0,BlankBigTerraceCMix_06
14S92E,14.0,92.0,-2991707867207053138,-6921554857338472,,0,146,Very Flat,40,2418,-1,195,2,1,3,2,1,2,1,108,36,189,92,36,109,0,BlankBigCliffsCMix_02
14S93E,14.0,93.0,-3971259076299088681,1037808843022284897,,0,146,Steep,120,2879,-1,200,2,1,3,2,1,2,1,109,36,188,96,36,109,0,BlankBigTerraceCMix_20
14S94E,14.0,94.0,-1434748252169986630,-3272441730386011234,,0,146,Very Flat,40,3225,-1,200,2,1,3,2,1,2,1,110,36,189,99,36,109,0,BlankBigTerraceCMix_08
14S95E,14.0,95.0,-3520052962045894313,6699509072392925255,,0,146,Very Flat,40,2879,-1,200,2,1,3,2,1,2,1,103,36,182,96,36,109,0,BlankBigCliffsCMix_02
14S96E,14.0,96.0,1305590293455588556,6214017514360247321,,0,146,Very Flat,0,2418,-1,195,2,1,3,2,1,2,1,103,36,182,92,36,109,0,BlankBig_04
14S97E,14.0,97.0,3405045515986604606,2309036041307025312,,0,146,Very Flat,40,2302,-12,200,2,1,3,2,1,2,1,84,36,158,91,36,109,29,BlankBigTerraceCMix_06
14S98E,14.0,98.0,-6836966889926598478,8198284964370924903,,0,146,Very Flat,40,2302,-10,200,2,1,3,2,1,2,1,79,36,152,91,36,109,24,BlankBigTerraceCMix_11
14S99E,14.0,99.0,5703421138933603476,-6113052573951504863,,0,146,Steep,120,2071,-1,200,2,1,3,2,1,2,1,78,41,146,89,36,109,0,BlankBigTerraceCMix_10
14S100E,14.0,100.0,4902615397992846813,6414317678028500373,,0,146,Very Flat,40,2071,-1,200,2,1,3,2,1,2,1,73,60,146,89,36,109,0,BlankTerraceBig_05
14S101E,14.0,101.0,-4643822046775610005,-263767328567816779,,0,146,Very Flat,0,1725,-1,195,2,2,3,2,1,2,1,73,73,146,86,36,109,0,BlankBig_02
14S102E,14.0,102.0,5955206414041735430,3843163829716559004,,0,146,Steep,120,1610,-1,195,2,2,3,2,1,2,1,73,72,146,85,35,109,0,BlankBigTerraceCMix_19
14S103E,14.0,103.0,4432363118515555665,4103416536209279678,,0,145,Steep,120,1725,-1,195,2,2,3,2,1,2,1,73,79,146,86,36,109,0,BlankBigTerraceCMix_10
14S104E,14.0,104.0,6689799665956526699,6002831482258986374,,0,146,Very Flat,40,1840,-1,190,2,2,3,2,1,2,1,73,109,146,87,17,109,0,BlankBigTerraceCMix_04
14S105E,14.0,105.0,433413101196466527,-5805671879058861590,,0,145,Very Flat,0,1725,-1,190,2,2,3,2,1,2,1,72,110,147,86,24,109,0,BlankBig_03
14S106E,14.0,106.0,-3686535229838202372,700369253512312448,,0,140,Very Flat,0,1610,-1,190,2,2,3,2,1,2,1,73,115,146,85,36,109,0,BlankBig_01
14S107E,14.0,107.0,8337527545483238312,-4616731452705720545,,0,109,Very Flat,0,1725,-1,185,2,3,3,2,1,2,1,72,146,146,86,36,109,1,BlankBigTerraceCMix_15
14S108E,14.0,108.0,1377273384814921299,-2057096540211956394,,0,109,Very Flat,0,1840,-5,185,2,3,3,2,1,2,1,73,146,146,87,36,109,11,BlankBig_04
14S109E,14.0,109.0,6103486099936448371,-4661143023307451198,,0,109,Very Flat,40,1610,-15,185,2,3,3,2,1,2,1,73,146,145,85,36,108,36,BlankBigHeartCMix_03
14S110E,14.0,110.0,9017854969557633090,8323052953160386637,,0,109,Steep,120,1610,-15,185,2,3,3,2,1,2,1,73,146,146,85,36,109,36,BlankBigTerraceCMix_20
14S111E,14.0,111.0,-5211627586676169504,-6238836186904800893,,0,108,Very Flat,0,1610,-15,185,2,3,3,2,1,2,1,72,146,146,85,36,108,36,BlankBig_01
14S112E,14.0,112.0,-8599585992243939344,3711091986571361408,,0,109,Very Flat,40,1840,-15,185,2,3,3,2,1,2,1,74,146,145,87,36,109,36,BlankBigTerraceCMix_06
14S113E,14.0,113.0,-6941529285616566678,8826943957527896070,,0,109,Very Flat,40,2187,-15,185,2,3,3,2,1,2,1,73,146,146,90,37,110,36,BlankBigCliffsCMix_01
14S114E,14.0,114.0,2116808484031410533,5075743041786620369,,0,110,Very Flat,0,686,-15,190,2,3,3,2,1,2,1,73,146,133,77,36,109,36,BlankBig_02
14S115E,14.0,115.0,7649876791728047297,4508498265533388104,,0,109,Very Flat,0,2187,-15,190,2,3,2,2,1,2,1,73,146,121,90,36,103,36,BlankBig_01
14S116E,14.0,116.0,7203995537522780782,666781867518030532,,0,109,Very Flat,40,2071,-15,180,2,3,2,2,1,2,1,80,146,108,89,36,85,36,BlankBigTerraceCMix_04
14S117E,14.0,117.0,4201658410692327921,-3216403307648084422,,0,109,Very Flat,0,2071,-15,180,2,3,2,2,1,2,1,86,146,103,89,36,78,36,BlankBig_01
14S118E,14.0,118.0,4501706591033554750,-7098256996364800497,,0,109,Very Flat,40,1956,-15,180,2,3,2,2,1,2,1,97,146,78,88,36,74,36,BlankBigTerraceCMix_04
14S119E,14.0,119.0,-7669892975998437221,8945979295130940943,,0,109,Very Flat,40,2648,-15,185,2,2,2,2,1,2,1,109,115,73,94,36,73,36,BlankBigCanyonCMix_09
14S120E,14.0,120.0,-8783923382163810916,-6367028682810514625,,0,103,Very Flat,40,2187,-15,185,2,2,2,2,1,2,1,109,109,73,90,36,79,36,BlankBigCliffsCMix_01
14S121E,14.0,121.0,4128160616757952616,3825282935260545272,,0,73,Very Flat,40,2302,-15,195,2,2,2,2,1,2,1,108,109,73,91,36,108,36,BlankBigCliffsCMix_02
14S122E,14.0,122.0,4475972567600816505,1156679542621156679,,0,73,Very Flat,40,2187,-15,195,2,2,2,2,1,2,1,109,109,73,90,36,110,36,BlankBigCliffsCMix_01
14S123E,14.0,123.0,-5596450326081342547,6633614716931452898,,0,73,Very Flat,0,2533,-15,195,2,2,2,2,1,2,1,109,109,73,93,36,108,36,BlankBig_01
14S124E,14.0,124.0,-7047422804768717661,-1887361487862910130,,0,73,Very Flat,0,2418,-15,195,2,2,2,2,1,2,1,109,109,73,92,36,110,36,BlankBig_03
14S125E,14.0,125.0,8841735877771270654,7978721689955699497,,1,73,Very Flat,40,2302,-15,195,2,2,2,2,1,2,1,109,108,73,91,36,109,36,BlankBigTerraceCMix_06
14S126E,14.0,126.0,7982143544393256727,-914138851016888229,,0,73,Very Flat,0,2071,-15,195,2,3,2,2,1,2,1,109,133,73,89,36,109,36,BlankBig_01
14S127E,14.0,127.0,644214699782928931,-4227144542739963447,,0,73,Steep,120,2648,-15,190,2,3,2,2,1,2,1,109,146,73,94,36,109,36,BlankBigTerraceCMix_19
14S128E,14.0,128.0,1902506120615373075,5382365816212550174,,56,73,Very Flat,40,1840,-15,190,2,3,2,2,1,2,1,109,145,73,87,36,109,36,BlankBigTerraceCMix_06
14S129E,14.0,129.0,3731434154803237268,5929480379196520048,Colony Site,55,73,Very Flat,0,1148,-15,190,2,3,2,2,1,2,1,110,146,73,81,36,109,36,BlankBigCrater_01
14S130E,14.0,130.0,4150375436723945647,-3143710082431742556,Colony Site,55,73,Very Flat,0,1610,-15,190,2,3,2,2,1,2,1,109,146,73,85,36,109,36,BlankBigCrater_01
14S131E,14.0,131.0,7447985367632047732,-5952894962530850649,Colony Site,55,85,Very Flat,0,1494,-15,190,2,3,2,2,1,2,1,103,146,73,84,35,109,36,BlankBigCrater_01
14S132E,14.0,132.0,6918110215669504258,-1697893786438604875,,56,103,Very Flat,40,1379,-15,195,2,3,2,2,1,2,1,79,146,73,83,37,109,36,BlankBigTerraceCMix_14
14S133E,14.0,133.0,-8855318024699318455,-4855191400660647330,,0,109,Steep,120,3456,-15,200,2,3,2,2,1,2,1,86,146,73,101,35,109,36,BlankBigTerraceCMix_19
14S134E,14.0,134.0,7653677541146254205,7174382381252509018,,0,109,Very Flat,0,2071,-15,190,2,3,2,2,1,2,1,96,146,73,89,37,109,36,BlankBigTerraceCMix_15
14S135E,14.0,135.0,204462719348797476,-287061931601526234,,1,109,Very Flat,0,2071,-15,190,3,3,2,2,1,2,1,139,146,73,89,60,109,36,BlankBig_01
14S136E,14.0,136.0,-3963355976005411,-7527336198495274908,,0,109,Very Flat,0,3110,-15,200,3,3,2,2,2,2,1,146,146,73,98,65,109,36,BlankBig_04
14S137E,14.0,137.0,-6033697526877369044,-1716946687016483349,,0,109,Very Flat,40,2418,-15,195,3,3,2,2,2,2,1,146,146,73,92,74,109,36,BlankBigTerraceCMix_11
14S138E,14.0,138.0,-6515602019928849514,-6225344013044781709,,1,109,Very Flat,0,1956,-15,195,3,3,2,2,2,2,1,152,146,73,88,65,109,36,BlankBig_02
14S139E,14.0,139.0,-3628674878623083665,6889387105596715492,,0,109,Very Flat,0,1610,-15,195,3,3,2,2,1,2,1,146,146,73,85,62,109,36,BlankBig_03
14S140E,14.0,140.0,-9212370123647469550,7163172156677398604,,0,109,Very Flat,40,2187,-15,185,3,3,2,2,1,2,1,146,146,73,90,42,109,36,BlankBigTerraceCMix_03
14S141E,14.0,141.0,-4801522555737882198,-599602956109865972,,0,109,Very Flat,40,2071,-15,185,3,3,2,2,1,2,1,145,146,73,89,42,109,36,BlankBigCliffsCMix_02
14S142E,14.0,142.0,-3693877251643560665,-8268673304471833530,,0,109,Very Flat,40,1956,-15,190,3,3,2,2,1,2,1,146,134,73,88,59,109,36,BlankBigTerraceCMix_14
14S143E,14.0,143.0,4830573149463988856,8269337071938403834,,0,109,Very Flat,0,340,-15,205,3,2,2,2,2,2,1,139,115,73,74,85,109,36,BlankBig_01
14S144E,14.0,144.0,2462562163020782801,-6076976190112746894,,0,109,Steep,120,1725,-15,205,2,2,2,2,2,2,1,121,110,73,86,86,109,36,BlankBigTerraceCMix_20
14S145E,14.0,145.0,-8545706729789048175,6197858446009847846,,0,109,Very Flat,0,1263,-15,215,2,2,2,2,2,2,1,109,109,73,82,104,109,36,BlankBig_02
14S146E,14.0,146.0,-5015030364140737684,-8764629321689976116,,0,109,Steep,120,2648,-15,215,2,2,2,2,2,2,1,109,109,74,94,109,109,36,BlankBigTerraceCMix_20
14S147E,14.0,147.0,1291955860371791104,-3505741635032417096,,0,109,Very Flat,0,2418,-15,215,2,2,2,2,2,2,1,109,109,79,92,120,109,36,BlankBig_04
14S148E,14.0,148.0,1088297498076121598,-5593440066801738272,,0,109,Very Flat,40,2764,-15,210,2,2,2,2,2,2,1,108,109,98,95,122,97,36,BlankBigCanyonCMix_09
14S149E,14.0,149.0,-3811548692632629983,1565367300236008710,,0,109,Very Flat,0,2995,-15,205,2,2,2,2,2,2,1,109,109,109,97,124,85,36,BlankBig_02
14S150E,14.0,150.0,8600893527834415378,7692838501764338278,,0,109,Very Flat,0,1840,-15,200,2,2,2,2,2,2,1,109,109,109,87,123,74,36,BlankBig_02
14S151E,14.0,151.0,-910714013569508568,-7240596148444149970,,0,110,Very Flat,0,1263,-15,200,2,2,2,2,2,2,1,109,109,109,82,122,72,36,BlankBig_03
14S152E,14.0,152.0,6919824333398572848,-5337799508380393031,,0,103,Very Flat,0,1379,-15,200,2,2,2,2,2,2,1,109,109,108,83,123,73,36,BlankBigTerraceCMix_15
14S153E,14.0,153.0,-2505708269935501375,-1255525088964800503,,0,85,Very Flat,40,1494,-15,200,2,2,2,2,3,2,1,109,109,109,84,134,73,36,BlankBigCliffsCMix_01
14S154E,14.0,154.0,4063104761505186910,-2006309037131561195,,0,72,Very Flat,40,1033,-15,210,2,2,2,2,3,2,1,108,109,109,80,166,73,36,BlankBigTerraceCMix_06
14S155E,14.0,155.0,5824128732743636500,7693586086769940977,,0,79,Very Flat,40,802,-15,210,2,2,2,2,4,2,1,103,109,97,78,218,73,36,BlankBigTerraceCMix_14
14S156E,14.0,156.0,-5393923187469743041,-1892240283115163837,,0,73,Very Flat,0,1148,-15,215,2,2,2,2,4,2,1,102,109,79,81,219,73,36,BlankBig_01
14S157E,14.0,157.0,5362139168363651413,1675805559426704410,,0,85,Very Flat,0,802,-15,220,2,2,2,2,4,2,1,85,109,73,78,220,73,36,BlankBig_01
14S158E,14.0,158.0,1542607603315772235,-5634908427418176365,,0,79,Very Flat,40,456,-15,220,2,2,2,2,4,2,1,78,109,72,75,219,73,36,BlankBigTerraceCMix_14
14S159E,14.0,159.0,8798271827965783592,880739422834953807,,0,79,Very Flat,0,-6,-15,215,2,2,2,2,4,2,1,102,109,73,71,219,73,36,BlankBig_03
14S160E,14.0,160.0,8664482714431493597,8858500574551484398,,0,74,Very Flat,40,-583,-15,215,2,2,2,2,4,2,1,109,109,73,66,219,73,36,BlankBigTerraceCMix_14
14S161E,14.0,161.0,4813989635045269054,-3421944313649431445,,0,74,Very Flat,40,-352,-15,215,3,2,2,2,4,2,1,134,109,73,68,219,73,36,BlankBigCliffsCMix_02
14S162E,14.0,162.0,6331312984758548926,-4104908882151394216,,0,73,Very Flat,40,-698,-15,210,3,2,2,2,4,2,1,145,109,73,65,219,73,36,BlankBigCanyonCMix_09
14S163E,14.0,163.0,-4681317631649107615,783276072623281913,,0,73,Very Flat,40,-468,-15,210,3,2,2,2,4,2,1,152,109,73,67,219,73,36,BlankBigCanyonCMix_09
14S164E,14.0,164.0,-5959303043312569910,5931736471081898122,,0,73,Very Flat,40,-1160,-15,210,3,2,2,1,4,2,1,182,109,74,61,219,73,36,BlankBigTerraceCMix_04
14S165E,14.0,165.0,-3970608250086592502,-476763380009733024,,0,73,Steep,120,-1391,-15,205,3,2,2,1,4,2,1,182,109,79,59,219,73,36,BlankBigTerraceCMix_10
14S166E,14.0,166.0,-3857047550764614535,5248739119140328122,,0,73,Steep,120,-1160,-15,210,3,2,2,1,4,2,1,188,109,79,61,219,73,36,BlankBigTerraceCMix_10
14S167E,14.0,167.0,-1520305234458517369,-721458033677011223,,0,73,Very Flat,0,-1506,-15,205,4,2,2,1,4,2,1,212,109,74,58,219,73,36,BlankBig_03
14S168E,14.0,168.0,156620767924793130,-4161062100614826939,,0,73,Very Flat,40,-1391,-15,205,4,2,2,1,4,2,1,219,109,73,59,219,73,36,BlankBigTerraceCMix_11
14S169E,14.0,169.0,-2888694462616240317,-1952097190359062763,,0,73,Very Flat,40,-929,-15,210,4,2,2,1,4,2,1,219,109,73,63,219,73,36,BlankBigTerraceCMix_11
14S170E,14.0,170.0,7542599503403438575,1503688883523777202,Spirit Landing Area,50,73,Very Flat,40,-1391,-15,205,4,2,2,1,4,2,1,219,109,72,59,219,73,36,BlankBigTerraceCMix_14
14S171E,14.0,171.0,376150228773702827,856320113504435981,Spirit Landing Area,50,73,Very Flat,40,-1160,-15,210,4,2,2,1,4,2,1,219,109,73,61,219,73,36,BlankTerraceBig_05
14S172E,14.0,172.0,-1295534427401608721,-2801866907965067562,Spirit Landing Area,50,73,Very Flat,40,-1506,-15,205,4,2,2,1,4,2,1,219,109,73,58,219,73,36,BlankBigTerraceCMix_16
14S173E,14.0,173.0,8227359925990294272,7215891872103953393,,51,73,Very Flat,40,-1506,-15,205,4,2,2,1,4,2,1,219,115,73,58,219,73,36,BlankTerraceBig_05
14S174E,14.0,174.0,-1832894264233602467,872659636801245584,,49,73,Very Flat,0,-1391,-15,205,4,3,2,1,4,2,1,219,139,73,59,219,73,36,BlankBigCanyonCMix_07
14S175E,14.0,175.0,124950279774752690,-7061060134333255609,Spirit Landing Area,50,73,Very Flat,40,-1045,-15,205,4,3,2,1,4,2,1,219,146,73,62,219,73,36,BlankBigCliffsCMix_02
14S176E,14.0,176.0,4663647613416420607,-7932688409265062407,,49,73,Very Flat,0,-1737,-15,200,4,3,2,1,4,2,1,219,176,73,56,218,73,36,BlankBig_04
14S177E,14.0,177.0,-4051714791697809076,-4575363607559149790,,51,73,Very Flat,0,-1276,-15,200,4,3,2,1,4,2,1,220,182,73,60,219,73,36,BlankBig_04
14S178E,14.0,178.0,3290298656402274497,5667335063123954680,Spirit Landing Area,50,66,Very Flat,40,-1045,-15,205,3,3,2,1,4,2,1,189,182,73,62,219,72,36,BlankBigTerraceCMix_14
14S179E,14.0,179.0,-1294266626714687627,6752542270307246088,Spirit Landing Area,50,42,Very Flat,0,-1160,-15,205,3,3,2,1,4,2,1,182,183,73,61,220,72,36,BlankBig_01
14S180E,14.0,180.0,-2548166461124732993,-6444303338913739557,Spirit Landing Area,50,30,Steep,120,-1045,-29,200,3,3,1,1,2,1,2,151,145,60,62,110,59,73,BlankBigTerraceCMix_10
15S180W,15.0,-180.0,-8011396588347361153,-1410565831585583941,,0,60,Very Flat,40,-352,-29,215,2,2,1,2,2,1,2,90,121,42,68,123,60,73,BlankBigTerraceCMix_04
15S179W,15.0,-179.0,3039557703461689205,8555559457044830367,,1,73,Very Flat,40,571,-15,210,2,3,2,2,3,2,1,109,145,67,76,171,73,36,BlankBigCanyonCMix_09
15S178W,15.0,-178.0,-7076371328459690566,2477850732876802294,,0,73,Very Flat,40,-352,-15,180,2,3,2,2,1,2,1,110,147,73,68,0,73,36,BlankBigCanyonCMix_09
15S177W,15.0,-177.0,71440622864064567,-6385138221992892358,,1,73,Very Flat,40,1610,-15,180,2,3,2,2,1,2,1,103,146,73,85,1,73,36,BlankBigTerraceCMix_08
15S176W,15.0,-176.0,-404076735153528428,116676551646151440,,0,73,Very Flat,0,2071,-15,190,2,3,2,2,1,2,1,79,133,73,89,0,73,36,BlankBig_04
15S175W,15.0,-175.0,5136308270817451777,2504807573694303428,,0,73,Very Flat,0,1148,-15,190,2,2,2,2,1,2,1,73,109,73,81,0,73,36,BlankBigTerraceCMix_15
15S174W,15.0,-174.0,-6782215749941158136,3991996780644512263,,0,73,Very Flat,0,1956,-15,190,2,2,2,2,1,2,1,73,109,73,88,0,73,36,BlankBig_02
15S173W,15.0,-173.0,-248245549341746856,1772957127752475931,,1,73,Very Flat,40,1725,-15,190,2,2,2,2,1,2,1,72,109,73,86,0,73,37,BlankBigTerraceCMix_03
15S172W,15.0,-172.0,-6952806115263179922,-8619295851449485060,,0,73,Very Flat,40,1148,-15,190,2,2,2,2,1,2,1,73,109,73,81,0,74,37,BlankBigTerraceCMix_11
15S171W,15.0,-171.0,8848924844319038636,4609663700721129726,,0,74,Very Flat,40,802,-15,190,2,2,2,2,1,2,1,73,109,73,78,0,74,35,BlankBigTerraceCMix_16
15S170W,15.0,-170.0,9116934524218496712,-6336346972530736974,,0,72,Very Flat,0,571,-13,180,2,2,2,2,1,1,1,74,109,73,76,0,60,30,BlankBig_03
15S169W,15.0,-169.0,6276225240953327030,3756076835643782716,,0,73,Steep,120,571,-13,180,2,2,2,2,1,1,1,73,109,73,76,0,42,30,BlankBigTerraceCMix_10
15S168W,15.0,-168.0,8581969498393891417,6068843794315522059,,1,85,Very Flat,40,456,-10,180,2,2,2,2,1,1,1,73,109,72,75,0,37,24,BlankBigTerraceCMix_06
15S167W,15.0,-167.0,3479650548045922628,6426523946393816054,,56,97,Very Flat,0,-468,-6,180,2,2,2,2,1,1,1,73,109,73,67,0,36,12,BlankBig_04
15S166W,15.0,-166.0,133602575724826635,1899806258381765517,Colony Site,57,108,Very Flat,40,-1968,-3,175,2,2,2,1,1,1,1,73,109,72,54,0,36,6,BlankBigCanyonCMix_03
15S165W,15.0,-165.0,3238324303042383662,1280118739020645244,Colony Site,57,109,Very Flat,40,-352,-1,180,2,2,2,2,1,1,1,73,109,73,68,0,35,0,BlankBigTerraceCMix_03
15S164W,15.0,-164.0,-2437179585738034521,8087431239804745934,Colony Site,57,109,Very Flat,40,-121,-1,180,2,2,2,2,1,1,1,73,109,73,70,0,36,1,BlankBigCanyonCMix_09
15S163W,15.0,-163.0,-8797304837476719099,1233095930060304969,Colony Site,57,109,Very Flat,40,-6,-1,175,2,2,2,2,1,1,1,73,109,98,71,0,36,0,BlankBigTerraceCMix_08
15S162W,15.0,-162.0,8472510220937704789,-7279502702189770619,,1,109,Very Flat,40,109,-1,175,2,2,2,2,1,1,1,73,109,108,72,0,36,0,BlankTerraceBig_05
15S161W,15.0,-161.0,635837856118018055,-379093968726486115,,1,109,Very Flat,40,225,-1,175,2,2,2,2,1,1,1,73,109,110,73,0,36,0,BlankBigHeartCMix_03
15S160W,15.0,-160.0,-5511239960060444152,-4471170626307181487,,1,109,Very Flat,40,109,-1,175,2,2,2,2,1,1,1,73,109,109,72,0,36,1,BlankBigTerraceCMix_06
15S159W,15.0,-159.0,1073801910241744656,-4558365334284632431,,0,109,Very Flat,40,340,-1,175,2,2,2,2,1,1,1,73,109,109,74,0,36,0,BlankTerraceBig_05
15S158W,15.0,-158.0,-7253509940250200497,-3680035002045772058,,0,109,Very Flat,40,802,-1,175,2,2,2,2,1,1,1,73,109,109,78,0,36,0,BlankBigCliffsCMix_01
15S157W,15.0,-157.0,-4780414100953461994,4555797782268081888,,1,109,Very Flat,0,340,-1,175,2,2,2,2,1,1,1,73,109,109,74,0,36,0,BlankBig_01
15S156W,15.0,-156.0,-5739538226178105451,4280168982613733214,,0,109,Very Flat,40,340,-1,175,2,2,2,2,1,1,1,73,109,109,74,0,36,0,BlankBigCliffsCMix_01
15S155W,15.0,-155.0,-3201919431760060903,1016777823337945271,,1,109,Very Flat,0,1840,-1,175,2,2,2,2,1,1,1,73,109,109,87,0,36,0,BlankBig_02
15S154W,15.0,-154.0,2084924017130553358,-4968891829944449721,,0,109,Steep,120,571,-1,175,2,2,2,2,1,1,1,73,109,109,76,0,36,0,BlankBigTerraceCMix_10
15S153W,15.0,-153.0,-7573746953074714127,-2562854304125244755,,56,109,Very Flat,0,686,-10,175,2,2,2,2,1,1,1,73,109,109,77,0,36,24,BlankBig_04
15S152W,15.0,-152.0,-3408711431820700151,6327449973084831501,Colony Site,57,109,Very Flat,0,1033,-13,175,2,2,2,2,1,1,1,73,109,109,80,0,36,30,BlankBigTerraceCMix_15
15S151W,15.0,-151.0,-2544236617684125401,-3938479362125969056,Colony Site,57,109,Rough,80,802,-15,175,2,2,2,2,1,1,1,73,109,109,78,0,36,37,BlankBigCanyonCMix_05
15S150W,15.0,-150.0,8807712265608132401,-6913691563210534533,Colony Site,57,109,Very Flat,0,109,-15,175,2,2,2,2,1,1,1,73,109,109,72,0,36,35,BlankBigCanyonCMix_07
